,100_MIDDLE_aggressive,100_MIDDLE_teamplayer,100_MIDDLE_leader,100_MIDDLE_resilient,100_TOP_aggressive,100_TOP_teamplayer,100_TOP_leader,100_TOP_resilient,100_JUNGLE_aggressive,100_JUNGLE_teamplayer,100_JUNGLE_leader,100_JUNGLE_resilient,100_ADC_aggressive,100_ADC_teamplayer,100_ADC_leader,100_ADC_resilient,100_SUPPORT_aggressive,100_SUPPORT_teamplayer,100_SUPPORT_leader,100_SUPPORT_resilient,200_MIDDLE_aggressive,200_MIDDLE_teamplayer,200_MIDDLE_leader,200_MIDDLE_resilient,200_TOP_aggressive,200_TOP_teamplayer,200_TOP_leader,200_TOP_resilient,200_JUNGLE_aggressive,200_JUNGLE_teamplayer,200_JUNGLE_leader,200_JUNGLE_resilient,200_ADC_aggressive,200_ADC_teamplayer,200_ADC_leader,200_ADC_resilient,200_SUPPORT_aggressive,200_SUPPORT_teamplayer,200_SUPPORT_leader,200_SUPPORT_resilient,win
161,False,True,True,True,False,False,False,True,False,True,True,True,False,False,False,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,False,True,False,True,True,True,0
162,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,0
163,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0
164,False,True,True,True,False,True,True,True,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,1
165,False,False,False,True,False,False,False,True,False,True,True,True,False,True,True,True,False,True,True,True,,,,,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,0
166,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,True,True,False,0
167,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,True,True,False,False,False,True,True,False,False,True,True,True,True,True,False,True,False,False,False,True,True,True,0
168,False,True,False,True,True,False,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,True,False,True,True,True,0
169,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,0
170,False,True,False,True,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,False,False,True,False,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,0
171,False,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,True,True,True,False,True,False,True,True,True,1
172,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,0
173,False,True,True,True,True,False,False,True,False,True,True,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,True,False,True,True,True,0
174,True,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,True,True,True,False,False,False,True,False,False,False,True,False,True,True,True,False,True,True,True,False,True,True,True,0
175,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,True,0
176,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
177,True,True,True,True,False,True,False,True,True,False,False,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,True,True,False,True,True,True,1
178,False,True,False,True,False,True,True,True,False,False,False,True,False,True,True,True,False,True,True,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,True,True,True,True,True,True,0
179,False,True,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,False,False,False,True,True,True,True,True,1
180,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,0
181,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0
182,False,False,False,False,True,True,False,True,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,True,True,1
183,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,0
184,False,True,True,True,False,True,False,True,False,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,True,1
185,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,1
186,False,False,False,False,False,True,False,True,False,True,True,True,False,False,False,True,False,True,True,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,True,True,1
187,False,True,False,True,False,False,False,True,False,True,True,True,False,True,False,True,False,True,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,True,True,1
188,False,False,False,True,True,False,False,True,True,True,False,True,False,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,1
189,False,True,False,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,False,True,False,True,True,True,False,True,False,False,True,True,True,True,False,True,False,True,False,True,True,True,0
190,False,False,False,True,True,True,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,0
191,False,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,False,True,True,False,False,True,False,True,True,True,False,True,True,True,False,True,False,True,0
192,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,False,True,True,False,0
193,True,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,0
194,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0
195,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,True,False,False,1
196,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,0
197,True,True,True,True,False,True,False,True,False,True,True,True,False,True,False,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,True,True,False,False,True,False,True,True,True,1
198,False,False,False,False,True,True,True,True,False,True,False,True,False,True,True,True,False,True,True,True,False,False,False,True,True,True,False,True,False,True,True,True,False,True,False,True,False,True,True,True,0
199,True,True,True,True,False,True,False,True,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True,False,False,False,True,False,True,True,True,1
200,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,True,True,False,0
201,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,False,False,True,True,True,1
202,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,0
203,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,True,1
204,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
205,False,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,1
206,False,False,False,True,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,0
207,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
208,False,False,False,False,False,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,True,True,True,1
209,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,True,False,True,True,True,True,True,False,True,False,True,True,True,False,True,False,True,False,False,False,False,False,True,True,False,0
210,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,0
211,False,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,True,True,True,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,True,True,False,True,True,True,0
212,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,True,True,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False,False,False,False,True,True,True,0
213,False,False,False,True,False,True,True,True,False,True,True,True,True,True,False,True,False,True,True,True,False,True,True,True,False,True,False,True,False,True,True,True,True,True,True,True,False,True,True,True,0
214,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,1
215,False,True,True,True,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,False,True,False,True,1
216,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,0
217,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,0
218,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,1
219,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,1
220,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,True,0
221,True,False,False,True,True,True,False,True,True,True,False,False,False,True,False,True,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,False,True,False,False,True,True,False,True,0
222,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,1
223,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,1
224,False,True,False,True,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,1
225,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0
226,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0
227,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0
228,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,True,True,False,True,True,True,1
229,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,0
230,True,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,True,True,1
231,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,True,True,True,True,True,True,False,True,True,True,1
232,,,,,False,True,False,True,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,True,False,True,True,True,0
233,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,0
234,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,True,True,True,1
235,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
236,False,False,False,False,True,True,False,True,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,0
237,True,True,True,True,False,False,False,True,False,True,True,True,False,True,True,True,False,True,True,True,True,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,True,0
238,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0
239,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,True,True,False,True,True,True,0
240,False,True,True,True,False,False,False,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,0
241,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,True,1
242,False,True,True,True,False,False,False,False,True,True,False,True,False,True,True,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,0
243,False,True,False,True,False,False,False,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,False,True,True,True,False,True,True,True,True,True,False,True,False,True,True,True,1
244,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,1
245,False,False,False,False,False,False,False,False,False,True,True,False,,,,,,,,,False,True,True,True,False,False,False,False,False,False,False,False,,,,,,,,,1
246,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0
247,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,0
248,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,True,True,False,1
249,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,True,True,False,0
250,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,1
251,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,True,False,False,0
252,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,True,True,1
253,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,1
254,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0
255,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False,True,True,False,0
256,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,1
257,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,True,True,True,False,True,True,True,False,True,False,True,False,True,True,True,False,False,False,True,False,True,True,True,0
258,True,False,False,True,False,True,False,True,False,True,True,True,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,True,0
259,True,True,False,True,False,True,False,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,False,True,False,True,True,True,False,True,True,True,False,True,True,True,0
260,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,1
261,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0
262,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,0
263,True,True,False,True,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,True,True,False,True,1
264,True,True,True,True,False,True,False,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,1
265,False,True,True,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,True,True,1
266,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,True,True,True,False,True,False,False,0
267,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,0
268,False,True,False,True,False,False,False,True,False,True,True,True,False,True,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,True,True,1
269,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,0
270,False,False,False,False,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,1
271,False,True,True,False,False,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,,,,,False,False,False,True,True,True,True,False,False,True,False,False,False,True,True,True,1
272,False,True,True,False,False,False,False,False,True,True,True,False,False,True,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,1
273,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,1
274,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,1
275,False,True,False,True,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,0
276,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,False,False,False,1
277,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,True,True,True,,,,,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,0
278,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0
279,False,False,False,True,True,False,False,True,True,True,True,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,0
280,False,True,False,True,False,True,False,True,False,True,True,False,True,True,True,True,False,True,True,True,False,False,False,True,True,False,False,True,False,True,True,True,False,True,False,False,False,True,True,True,1
281,False,True,True,False,False,False,False,False,False,True,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,False,False,True,True,False,False,False,True,True,True,False,True,True,False,1
282,False,True,False,True,False,False,False,False,True,True,False,True,False,True,True,True,False,True,True,True,False,True,True,True,True,False,False,True,True,True,False,True,False,False,False,True,False,True,True,True,0
283,False,False,False,False,True,False,False,True,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True,False,True,False,True,False,True,True,True,1
284,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,1
285,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,False,True,True,False,False,True,False,False,False,,,,,,,,,0
286,False,True,True,True,False,True,True,True,False,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,True,True,True,True,False,True,False,True,False,True,True,True,1
287,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1
288,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,1
289,True,False,False,False,True,False,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,True,True,True,1
290,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,True,False,True,False,True,True,True,False,False,False,True,False,True,True,False,0
291,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,True,True,1
292,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,True,True,True,1
293,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,True,True,True,False,True,True,True,1
294,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,True,True,True,True,False,True,True,True,0
295,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,True,True,True,False,True,True,True,0
296,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False,False,True,False,True,True,True,1
297,True,True,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,True,False,True,True,True,False,True,True,True,False,True,True,True,0
298,False,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,1
299,True,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,False,False,0
300,False,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True,False,True,True,True,,,,,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,0
301,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True,0
302,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,1
303,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True,False,True,False,True,False,True,True,True,True,False,False,False,False,True,True,False,False,True,False,False,0
304,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,True,True,1
305,False,True,True,True,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,True,True,False,False,True,False,True,False,True,False,True,True,True,False,True,False,True,False,True,True,True,1
306,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,1
307,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,True,True,True,0
308,False,False,False,True,False,False,False,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,True,False,True,True,True,False,False,False,True,False,True,True,True,0
309,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,0
310,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,True,False,0
311,False,False,False,True,True,False,False,False,True,True,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,0
312,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,False,1
313,False,False,False,False,False,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,True,True,False,1
314,False,False,False,False,True,False,False,False,True,True,True,True,True,True,False,True,False,True,True,False,True,False,False,True,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,True,1
315,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,True,True,0
316,False,True,False,True,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,True,False,True,True,True,1
317,False,False,False,False,True,False,False,True,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,True,False,False,True,True,True,1
318,False,True,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,True,False,True,True,True,False,True,True,True,0
319,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,True,False,True,True,True,1
320,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,True,True,1
321,True,False,False,True,False,True,False,True,True,False,False,True,False,True,True,True,False,True,True,True,False,True,True,False,True,False,False,False,False,True,True,True,False,True,True,True,False,True,True,False,0
